cand_id,cand_name,gu,dongs,n_seed,n_dong_scope,n_calls_scope,before,delta,rate_pct,rate_sd,rate_lo,rate_hi,interval,sample_ok,total_delta_min,n_overlap,rank_rate,rank_total,rate_total_pct,rate_total_sd,before_total,after_total,obs_total_min,sim_obs_ratio,ref_grade,ref_gap_prev,ref_threshold_prev
539,서울식물원 제2주차장(구),강서구,강서구 가양1동,3,11,5261,12.041009797168543,-0.48534199919243787,-4.028803659852424,0.6401011690129563,-4.93404341436142,-3.1235639053434285,-4.03% ± 0.91%p,True,-2553.3842577514156,180,58,10,-5.859658837965991,0.1968872931643801,16.324807167053223,15.368552843729654,36.61813840347681,0.44581204503567057,하,0.0021500096639819333,2.3603967635576435
455,도곡로 421 공영주차장(구),강남구,강남구 대치1동 · 강남구 대치4동,3,19,2834,14.911222780288083,-0.5988127552050742,-4.0175439328623375,0.7763472386446282,-5.115464726864472,-2.9196231388602025,-4.02% ± 1.10%p,True,-1697.03534825118,198,59,126,-5.361331820967233,0.6248840777968614,18.13867441813151,17.165499369303387,52.21444883915079,0.34738802805347235,하,0.011259726990086705,2.0124060639174117
630,진흥로,은평구,은평구 역촌동 · 은평구 응암1동 · 은평구 응암2동,3,20,6140,12.037157301694853,-0.47910114142794197,-3.9771552096496645,0.8865483829495272,-5.230923956516822,-2.723386462782507,-3.98% ± 1.25%p,True,-2941.6810083675637,209,60,2,-5.438602423067557,1.4312385673567236,16.209875742594402,15.324010213216146,38.741694199557564,0.41840905715423055,하,0.04038872321267295,2.3568479545881282
421,동서울 노외주차장(구),광진구,광진구 구의3동,3,19,4135,12.618277947177775,-0.5002679665316876,-3.9634354178148645,0.18963513348301553,-4.231619995488977,-3.695250840140752,-3.96% ± 0.27%p,True,-2068.6080416085283,117,61,49,-5.162135239555082,0.39026026866372654,16.39779790242513,15.551776250203451,39.92174437655462,0.4107485321221405,하,0.013719791834799988,1.8132065730760438
315,등촌3동사무소,강서구,강서구 등촌3동 · 강서구 우장산동 · 강서구 화곡6동,3,19,5384,12.324870007788197,-0.4879271873378694,-3.958521598885407,0.17508134096195635,-4.206124005792273,-3.7109191919785403,-3.96% ± 0.25%p,True,-2626.999976627089,114,62,8,-5.244852915103802,0.4761354820725059,16.46768633524577,15.604607899983725,37.358454008913235,0.4408021362799648,하,0.004913818929457747,0.5161974808313498
591,가양역,강서구,강서구 가양2동,3,15,5329,12.856154018226187,-0.5056960187476088,-3.934405901703103,0.3402547438094151,-4.41559877506016,-3.453213028346045,-3.93% ± 0.48%p,True,-2694.8540839060074,138,63,5,-5.238408094351641,0.3068887898524979,16.728986740112305,15.853041648864746,39.69832948885256,0.421402788366948,하,0.024115697182303997,0.7653150113197769
454,논현로32길15 공영주차장(구),강남구,강남구 도곡2동,3,15,2616,14.963053696627114,-0.5871210034641337,-3.920069238006729,0.7664642316812953,-5.004013349524291,-2.8361251264891667,-3.92% ± 1.08%p,True,-1535.9085450621737,203,64,162,-5.675412714281928,0.9591954073543382,18.389750798543293,17.343406041463215,57.05332949768573,0.32232563744223275,하,0.014336663696373986,1.677188968639621
405,신곡주차장(구),양천구,양천구 신월6동,3,22,3927,12.303780364061291,-0.48225866840894877,-3.9188502577764104,0.951485603897809,-5.264454103211446,-2.5732464123413745,-3.92% ± 1.35%p,True,-1893.8297908419418,217,65,86,-5.9302869576579225,0.8851804340888478,17.259180704752605,16.236220677693684,40.68156666249013,0.42425064029469134,하,0.0012189802303184116,2.4435975715093323
369,언주초 공영주차장(구),강남구,강남구 도곡1동,3,17,2853,15.012843198671797,-0.5869769704386231,-3.908916812130666,0.3166602661292468,-4.35674205515532,-3.4610915691060113,-3.91% ± 0.45%p,True,-1674.6452966613915,137,66,132,-5.694535415672676,0.31889351913601266,18.48546536763509,17.432126998901367,57.36816328982089,0.3222251560372869,하,0.009933445645744499,2.0055907644081565
381,봉수대공영주차장(구),중랑구,중랑구 신내1동,3,8,3143,10.943223868978144,-0.4266170292153563,-3.903207138939342,1.0926050845508766,-5.448384067828994,-2.35803021004969,-3.90% ± 1.55%p,True,-1340.857322823865,228,67,198,-5.330246302293858,0.6980475439721642,14.794185320536295,14.007390340169271,32.18182549853074,0.4597062190027636,하,0.005709673191323983,2.27513480473705
401,서서울주차장(구),양천구,양천구 신월7동,3,18,3293,12.727151214330462,-0.4943358558958142,-3.8819493862285603,0.9105351095009959,-5.16964048710174,-2.594258285355381,-3.88% ± 1.29%p,True,-1627.847973464916,215,68,144,-5.860775991314537,0.6075019916187859,17.136533737182617,16.131633122762043,40.08290920206807,0.4275271949646424,하,0.021257752710781563,2.8445456975906844
367,논현로22길(구),강남구,강남구 개포4동,3,13,2245,14.962806017538876,-0.580678828007505,-3.879115441074593,0.36962299923462993,-4.401841299557226,-3.356389582591959,-3.88% ± 0.52%p,True,-1303.6239688768487,149,69,204,-5.556625220641753,0.5440339806522343,18.303255716959637,17.286272048950195,57.211485292144594,0.31992275018723837,하,0.0028339451539673988,1.9653959877817944
556,서호1(구),송파구,송파구 잠실3동,3,22,3988,13.122004133305685,-0.50836445928084,-3.8728619696531887,0.20136498100384634,-4.1576350567758285,-3.5880888825305486,-3.87% ± 0.28%p,True,-2027.3574636119897,121,70,60,-5.042606432678867,0.17344584437336977,17.554006576538086,16.669125239054363,42.60028610293948,0.4120631146495243,하,0.0062534714214042,0.8418290019662725
466,방이동 공영주차장(구),송파구,송파구 방이2동,3,22,3110,13.13099751975998,-0.5074769752761981,-3.8520896597337675,1.3405471098082837,-5.747909563424697,-1.9562697560428381,-3.85% ± 1.90%p,True,-1578.253393108976,235,71,154,-5.419113718876684,0.9905503000940309,17.807310740152996,16.840848922729492,41.586916815135375,0.4281950215090748,하,0.02077230991942125,2.7111727419624314
371,잠원동 방음언덕형 공영주차장(구),서초구,서초구 반포3동 · 서초구 잠원동,3,18,2088,14.580127096830575,-0.5546456176872928,-3.8010529596408023,1.109350448932669,-5.369911409946065,-2.23219450933554,-3.80% ± 1.57%p,True,-1158.1000497310674,228,72,217,-4.896960049854562,0.9948717415630077,18.053654352823894,17.167734146118164,54.70311295797368,0.33002974376785155,하,0.05103670009296524,3.4800718223407157
453,탄천 공영주차장(구),강남구,강남구 대치2동 · 송파구 잠실7동,3,20,2677,14.208312162772591,-0.5314473146365201,-3.7407997527507297,0.1914898153774374,-4.0116072467138215,-3.469992258787638,-3.74% ± 0.27%p,True,-1422.684461281964,128,73,184,-5.475173937276175,0.6905407849267274,18.18915367126465,17.19211260477702,46.97714771914357,0.38719152937955875,하,0.06025320689007252,2.2515121744644415
442,가산동 공영주차장(구),구로구,구로구 가리봉동 · 금천구 가산동,3,25,4605,12.069756214117865,-0.45117469839991503,-3.738975119509829,0.3016027050035732,-4.165505755374294,-3.312444483645364,-3.74% ± 0.43%p,True,-2077.659486131609,151,74,48,-5.994488461859606,0.14257498036059787,16.124119758605957,15.157831827799479,45.08421830113911,0.3576444344871465,하,0.0018246332409006527,0.714513935647885
404,신우주차장(구),강서구,강서구 화곡3동 · 양천구 신월3동 · 양천구 신월5동,3,18,3425,12.88587217775227,-0.480094539301513,-3.7226434356770723,0.7388732639822717,-4.7675680264756775,-2.6777188448784677,-3.72% ± 1.04%p,True,-1644.3237971076821,210,75,138,-5.57378999695023,0.7232330209072033,17.271058400472004,16.307659149169922,39.78836838701912,0.43407304950224235,하,0.016331683832756738,1.5961176546774842
35,송파나루공원 동호주차장(구),송파구,송파구 송파1동,3,24,4481,13.143339138226315,-0.4871194639595237,-3.7016921095289024,0.9452835429818213,-5.038524916301885,-2.3648593027559204,-3.70% ± 1.34%p,True,-2182.7823180026257,225,76,34,-5.822290236550987,0.6923504847012043,17.69111506144206,16.661243438720703,42.41593054583542,0.41708657180878583,하,0.02095132614816997,2.3995788604337056
555,21-37(구),송파구,송파구 잠실본동,3,21,3504,13.686957914369573,-0.5046951937052852,-3.6856409690935124,0.647975991106441,-4.602017403808389,-2.7692645343786353,-3.69% ± 0.92%p,True,-1768.4519587433192,205,77,113,-5.806649770015493,1.1864693734975402,17.814564387003582,16.77761395772298,45.34410055748082,0.39287501941781383,하,0.01605114043539002,2.2921028438380677
601,도봉로 15길,강북구,강북구 송천동,3,27,5130,11.250660570713999,-0.4077148422335443,-3.6220524692841067,0.5967028842926856,-4.465917780957966,-2.778187157610247,-3.62% ± 0.84%p,True,-2091.5771406580825,204,78,45,-5.291099550246944,0.3639069383300555,15.015680313110352,14.221033414204916,37.483447178182786,0.4005949677395258,하,0.06358849980940562,1.7617346192586267
204,미아1동청사및 솔샘문화정보센타,성북구,성북구 정릉1동 · 성북구 정릉3동 · 성북구 정릉4동,3,22,4060,11.569985847710875,-0.4187665905940155,-3.6185404362273808,0.246094611969562,-3.9665707741016796,-3.270510098353082,-3.62% ± 0.35%p,True,-1700.192357811703,155,79,124,-5.089976640892897,0.3533613009616286,15.120663324991861,14.350620905558268,37.366695638889915,0.4046561534666399,하,0.0035120330567259828,1.2909173330057342
406,곰달래주차장(구),양천구,양천구 신월1동,3,21,3757,12.872598625552373,-0.463800289013441,-3.600627232341959,0.9525471648520174,-4.947732351675722,-2.2535221130081955,-3.60% ± 1.35%p,True,-1742.497685823498,226,80,116,-5.56501219011295,0.44758065763679616,17.31379000345866,16.349826176961262,40.18998342015297,0.43079863513396693,하,0.017913203885421947,1.967646979829528
391,신영시장 공동주차장(구),강서구,강서구 화곡1동,3,22,3889,12.813078531765413,-0.4598459910457689,-3.5872621955570305,0.8790645987485038,-4.830447273309227,-2.344077117804834,-3.59% ± 1.24%p,True,-1788.3410591769953,226,81,111,-5.520509972126031,0.40137257673178733,17.240397771199543,16.288336435953777,40.04101734907449,0.43056842489537894,하,0.013365036784928286,2.5923739468220894
377,은혜공영주차장(무인)(구),강북구,강북구 수유1동,3,24,4525,11.347166066302181,-0.4070473139436069,-3.5866593457336045,0.13341711926066838,-3.7753396452447903,-3.3979790462224186,-3.59% ± 0.19%p,True,-1841.8890955948211,124,82,96,-5.030140908685689,0.32877883625819576,14.726260503133139,13.985265413920084,36.89846060976728,0.3991023001982634,하,0.000602849823426066,1.778262856255715
588,삼양마을공원 지하 공영주차장(구),강북구,강북구 삼양동,3,25,4537,11.348601155702282,-0.4057372355116004,-3.574224412798916,0.2603228152947538,-3.942376468783903,-3.206072356813929,-3.57% ± 0.37%p,True,-1840.829837516131,158,83,97,-5.081296140220881,0.3653298411803255,14.826348622639975,14.072575887044271,36.84179393079192,0.402432863353277,하,0.012434932934688447,0.5850404973155343
407,다락골주차장(구),양천구,양천구 신정3동,3,25,4418,12.235852758685077,-0.4357052151803161,-3.5612400897564034,0.8344392191673102,-4.741315350478828,-2.381164829033978,-3.56% ± 1.18%p,True,-1924.9456406666363,225,84,78,-5.576905392211727,0.7294607279713637,17.238728205362957,16.278127670288086,40.631069677349196,0.42427453528187853,하,0.012984323042512624,1.7482068283215655
524,수유2동 공영주차장(구),강북구,강북구 수유2동 · 도봉구 쌍문1동,3,22,4860,10.58275499837368,-0.37350594985128005,-3.530947188327577,0.40193549786112487,-4.099369820601962,-2.962524556053192,-3.53% ± 0.57%p,True,-1815.238916277221,184,85,103,-5.00043396691043,0.8176791822548573,14.009519259134928,13.309924125671387,33.913192499471656,0.4130993936755788,하,0.030292901428826458,1.8523940778629375
465,반포 둥근마을 공영주차장(구),서초구,서초구 반포4동,3,18,2731,14.851167092133316,-0.5246329307042501,-3.5291575841800125,0.9031456637580259,-4.806398430665063,-2.2519167376949616,-3.53% ± 1.28%p,True,-1432.772533753307,226,86,182,-4.615401950612315,0.5845861042799346,18.52666409810384,17.670141855875652,59.01674776587803,0.3139221458220624,하,0.0017896041475644608,1.9770930523430559
17,개봉1동 노외주차장(구),구로구,구로구 개봉1동 · 구로구 오류1동,3,20,4747,12.252280531017753,-0.43023383649299046,-3.5106008905926775,0.18465374706623902,-3.7717407240367637,-3.2494610571485913,-3.51% ± 0.26%p,True,-2042.3200218322256,145,87,56,-5.520007406446163,0.5148517557001381,17.502105077107746,16.5346253712972,41.77162661333267,0.4189950570783237,하,0.018556693587334916,1.8436584241887408
559,고척근린시장 공영주차장(구),구로구,구로구 고척2동,3,20,4747,12.252280531017753,-0.43023383649299046,-3.5106008905926775,0.18465374706623902,-3.7717407240367637,-3.2494610571485913,-3.51% ± 0.26%p,True,-2042.3200218322256,145,87,56,-5.520007406446163,0.5148517557001381,17.502105077107746,16.5346253712972,41.77162661333267,0.4189950570783237,하,0.0,0.5222796668881727
403,당곡주차장(구),양천구,양천구 신월2동 · 양천구 신월4동,3,26,4371,12.224736236088338,-0.42841868912219283,-3.5021984120182537,1.2731362833521696,-5.302685010684168,-1.70171181335234,-3.50% ± 1.80%p,True,-1872.618090153105,234,89,88,-5.517904969170153,1.1995601818195378,16.63505490620931,15.714910825093588,39.66308654078279,0.4194089859624172,하,0.008402478574423888,2.5729150800548224
566,망우역사문화공원 제3공영주차장(구),중랑구,중랑구 망우본동,3,10,2866,11.082586149354794,-0.3878945923047296,-3.498227381083956,0.2808437114061861,-3.8954003666617796,-3.1010543955061323,-3.50% ± 0.40%p,True,-1111.7059015453551,163,90,219,-5.674153581630112,0.4077717204199455,15.264943440755209,14.399093310038248,33.66674763414176,0.4534130711597128,하,0.003971030934297737,2.6074885896004814
258,한남제2동 주민자치센터,용산구,용산구 보광동 · 용산구 이태원1동 · 용산구 한남동,3,18,2019,13.686075405848522,-0.4777239241283713,-3.4901592332573674,0.5398547759350895,-4.253629179096659,-2.7266892874180755,-3.49% ± 0.76%p,True,-964.5246028151817,205,91,228,-4.920119177359287,0.7148445135510264,17.690405527750652,16.81907780965169,51.28375147751208,0.3449514713350854,하,0.00806814782658849,1.2170725029123397
614,봉천복개3,관악구,관악구 보라매동 · 관악구 서원동 · 관악구 신림동 · 관악구 신원동,3,31,5661,12.478273871783387,-0.4339677251512241,-3.4737976160725466,1.186555840818836,-5.151840978671555,-1.7957542534735376,-3.47% ± 1.68%p,True,-2456.6912920810796,232,92,15,-5.243421157083773,0.9705539680707468,16.399006525675457,15.537596384684244,44.65273696984676,0.36725646933466655,하,0.016361617184820876,2.607188479938664
91,풍납2(구),송파구,송파구 풍납1동 · 송파구 풍납2동,3,23,5503,12.294594929009492,-0.4242705704361474,-3.4502268743324165,0.20598695229756028,-3.741536415943526,-3.158917332721307,-3.45% ± 0.29%p,True,-2334.7609491101193,152,93,20,-5.623338204673021,0.3635664139898129,16.548041025797527,15.617971102396647,38.673382686588354,0.42789225757425836,하,0.023570741740130075,2.4086057277172883
483,간송옛집  공영주차장(구),도봉구,도봉구 방학2동 · 도봉구 방학3동,3,18,3915,10.476663546289991,-0.36172612915754954,-3.449203141907558,0.735640812165026,-4.489556355506496,-2.4088499283086198,-3.45% ± 1.04%p,True,-1416.1577956518065,223,94,186,-5.311431494395475,1.08302596168774,14.030038515726725,13.282856623331705,31.998484327639904,0.43845947114463,하,0.0010237324248585367,1.527871760377364
429,대지시장길 공영주차장(구),강북구,강북구 삼각산동,3,29,5106,11.538347846961678,-0.3979555344364947,-3.4466322234856857,0.5792986859061309,-4.265884281759048,-2.627380165212324,-3.45% ± 0.82%p,True,-2031.9609588327419,208,95,59,-4.964771604151502,0.4898035895574189,15.037315050760904,14.289803822835287,37.59039044064739,0.4000308290094453,하,0.0025709184218722925,1.872703256808605
629,잠실역,송파구,송파구 잠실6동,3,23,3766,13.251803848985537,-0.4474041198806796,-3.372123787391177,0.8831548752570935,-4.621093389655678,-2.123154185126676,-3.37% ± 1.25%p,True,-1684.9239154706393,228,96,130,-5.157952511445151,1.3315396837309594,17.588971455891926,16.682376225789387,42.177600728475284,0.41702162171631346,하,0.07450843609450875,2.112391536797042
477,장미원시장 공영주차장(구),강북구,강북구 수유3동,3,24,5143,10.96231398664939,-0.3698556749319017,-3.3710994146523556,0.5771273542403236,-4.187280746235523,-2.5549180830691887,-3.37% ± 0.82%p,True,-1902.1677361747704,210,97,82,-4.614562616871976,0.17590057676938023,14.544403394063314,13.872938474019369,35.206882718126664,0.41311250162386465,하,0.0010243727388212776,2.110012812001679
590,가양3동,강서구,강서구 가양3동 · 강서구 등촌1동,3,16,5009,12.939555870664067,-0.43276479382593713,-3.3443375164193174,0.2000328930494382,-3.62722674669056,-3.061448286148075,-3.34% ± 0.28%p,True,-2167.718852274119,158,98,37,-4.70813676426318,0.510890366262828,16.896777470906574,16.100537935892742,40.301968949052416,0.4192543915724458,하,0.026761898233038206,1.2216204669440733
617,성내역(잠실나루역),송파구,송파구 잠실4동,3,26,4101,13.161458446532277,-0.4364121838984918,-3.310842089369087,0.9083122352138829,-4.59538957127798,-2.026294607460193,-3.31% ± 1.28%p,True,-1789.7263661677148,230,99,110,-5.081659504375346,1.4134771432070408,17.449522654215496,16.563361485799152,41.72042695803718,0.4182488993165482,하,0.033495427050230564,1.860155127876133
63,자양유수지 공영주차장(구),광진구,광진구 자양1동 · 광진구 자양2동 · 광진구 자양3동,3,22,3974,13.11642624772464,-0.4320360651950554,-3.2912601038862235,0.6078030359269058,-4.150823400545595,-2.431696807226852,-3.29% ± 0.86%p,True,-1716.9113230851501,213,100,120,-4.805891238564444,0.9542991619733805,16.978727340698242,16.16254425048828,42.800751690636226,0.39669226987928763,하,0.019581985482863384,2.185823091763104
504,빗물펌프장 공영주차장(구),동작구,동작구 흑석동,3,21,2880,13.037546402638993,-0.4277413339342579,-3.2807557037936728,0.5419759825455671,-4.047225488790097,-2.514285918797248,-3.28% ± 0.77%p,True,-1231.8950417306628,208,101,211,-4.771876993683218,0.47929765643376077,17.27321434020996,16.44929377237956,47.32621484912982,0.36498195334815714,하,0.010504400092550714,1.6286957925139935
366,압구정 428 공영주차장(구),강남구,강남구 신사동,3,19,1700,13.415758673258622,-0.4380852265519349,-3.2605114793593337,1.195947211054017,-4.951836245114203,-1.5691867136044646,-3.26% ± 1.69%p,False,-744.7448851382893,232,102,242,-4.4237169490487815,1.3837441182740142,17.4191411336263,16.650740305582683,48.51371181913581,0.3590560375707116,하,0.020244224434339042,2.6260447043293946
378,번2동 공영주차장(무인)(구),강북구,강북구 번2동 · 강북구 번3동,3,27,5908,10.88176475797487,-0.35261444661250957,-3.2404369068290197,0.36589414273970244,-3.757889365884384,-2.7229844477736553,-3.24% ± 0.52%p,True,-2083.2461505867063,186,103,47,-4.910960576076779,0.2666264830107706,14.411639531453451,13.703961054484049,36.03834448394692,0.39989737979981393,하,0.020074572530313972,2.5013342482116245
423,자양4동 공영주차장(구),광진구,광진구 자양4동,3,22,3636,12.626437718019934,-0.409607695660295,-3.2386121862718595,1.4965546239754652,-5.35506003233013,-1.1221643402135895,-3.24% ± 2.12%p,True,-1489.3335814208326,234,104,172,-4.990131088814604,1.9480171132540327,16.429571787516277,15.610298792521158,43.15808555722452,0.38068351678231527,하,0.0018247205571602088,3.081268742731518
593,구로디지털단지역,구로구,구로구 구로3동,3,31,6302,11.986043784294827,-0.3831912218992735,-3.195364093429749,0.6929483241096912,-4.175341011409381,-2.2153871754501164,-3.20% ± 0.98%p,True,-2414.8710804092216,219,105,17,-5.013932486961886,0.6809621676194183,15.755690256754557,14.96489397684733,43.88667612533729,0.3590085111881657,하,0.04324809284211062,3.298395441682987
430,송중동 공영주차장(구),성북구,성북구 길음2동 · 성북구 월곡1동,3,31,5956,11.352477411952437,-0.3555165487529397,-3.1301903760476812,0.5587372909799629,-3.920364230755147,-2.3400165213402153,-3.13% ± 0.79%p,True,-2117.4565643725086,210,106,43,-4.778054738221093,0.3289423806205405,14.972545941670736,14.256361643473307,38.00938993443184,0.39391702859475386,하,0.06517371738206768,1.7802974360685435
201,강북구청사,강북구,강북구 번1동,3,23,5165,10.706335294399102,-0.334667017147338,-3.1231044343699033,0.54902611956923,-3.8995446187617806,-2.346664249978026,-3.12% ± 0.78%p,True,-1728.5551435660007,208,107,119,-4.469925135260652,0.2088038291560862,14.243595123291016,13.60723082224528,34.90772405847845,0.4080356284308231,하,0.007085941677777985,1.5666742358268029
589,가마산고가밑,구로구,구로구 구로1동,3,27,5080,11.787583683749277,-0.3657187548485581,-3.101764571858498,0.8742065502134239,-4.3380793314857184,-1.865449812231278,-3.10% ± 1.24%p,True,-1857.851274630675,228,108,92,-4.944509671925994,0.8645719603421946,16.230241457621258,15.424651463826498,42.97028362075951,0.37770850201650086,하,0.021339862511405183,2.0646227475306977
485,중랑역제1공영주차장(구),중랑구,중랑구 면목2동 · 중랑구 중화2동,3,30,5216,10.959285917844634,-0.33588022859732547,-3.0636480762041374,0.3643349669556212,-3.5788955277195305,-2.5484006246887443,-3.06% ± 0.52%p,True,-1751.9512723636497,188,109,115,-4.853991181312222,0.2968357733755776,15.045074780782064,14.315263748168945,36.0890220743217,0.4168878488809769,하,0.038116495654360705,1.8941774579828672
578,은천동 공영주차장(구),관악구,관악구 성현동 · 관악구 은천동 · 관악구 중앙동,3,31,5876,12.73109964457268,-0.38978734775163854,-3.059701237996805,0.6270467756238558,-3.946479292326381,-2.172923183667229,-3.06% ± 0.89%p,True,-2290.390455388628,215,110,23,-4.839101472485601,0.35865100881715606,16.43799336751302,15.642695744832357,44.80821726477206,0.3668522063794863,하,0.003946838207332437,1.4504173564416936
606,동호대교(남),강남구,강남구 압구정동,3,20,1790,13.432247447307972,-0.40824294240199893,-3.034845259051951,1.1380709733230427,-4.644320664468546,-1.425369853635355,-3.03% ± 1.61%p,False,-730.7548668995781,231,111,243,-4.10126582711371,1.2640350101100541,17.375885645548504,16.665205001831055,48.45602437740064,0.3585908226852475,하,0.02485597894485414,2.5987637054112724
202,강북실버종합복지센터,강북구,강북구 미아동,3,26,5548,11.040252859980896,-0.332703583696805,-3.0123728180269644,0.32473854003379854,-3.4716224655680006,-2.5531231704859283,-3.01% ± 0.46%p,True,-1845.8394823498743,186,112,95,-4.8932602530104345,0.4112175787920266,14.618289947509766,13.90250015258789,36.35672771939986,0.40207936369668057,하,0.022472441024986356,2.366990206742513
493,중화제1공영주차장(구),동대문구,동대문구 이문2동,3,30,5062,10.878328093142018,-0.3268080220029989,-3.0032487301836976,0.27450354894296186,-3.391455372018381,-2.615042088349014,-3.00% ± 0.39%p,True,-1654.3022073791806,178,113,135,-4.8175575882541155,0.24282851362399022,14.869412104288736,14.153523763020834,36.444376696830936,0.4080029198463895,하,0.009124087843266793,0.8504288747815751
516,바람개비 공영주차장(구),양천구,양천구 목1동,3,24,3601,11.801681682715078,-0.3542801186763995,-3.0022544953468127,0.5389839237564503,-3.7644928702242506,-2.2400161204693747,-3.00% ± 0.76%p,True,-1275.7627073537146,204,114,207,-4.907497868296492,0.33261551527899236,15.580734570821127,14.815524101257324,40.34231605896033,0.3862131898438818,하,0.0009942348368849885,1.209720411417746
546,청파동청사 공영주차장(구),용산구,용산구 남영동 · 용산구 청파동,3,26,4244,12.154696480643002,-0.3649345107475022,-3.0011795520604205,0.5153795594735147,-3.730036314837736,-2.272322789283105,-3.00% ± 0.73%p,True,-1548.7820636123995,203,115,159,-4.616358605295489,0.2938441402505672,15.464605649312338,14.750484148661295,48.771581571062654,0.3170823079989651,하,0.001074943286392127,1.4914687531303001
435,달마을주차장(구),강서구,강서구 등촌2동 · 양천구 목3동,3,23,4250,12.52528357020847,-0.375781950466657,-2.9999288110644353,0.3035423453071256,-3.4292025125523096,-2.570655109576561,-3.00% ± 0.43%p,True,-1597.0732894832925,183,116,151,-4.325847280064404,0.3186146691937167,16.472182591756184,15.760117212931315,40.288267764318604,0.4088580498947341,하,0.0012507409959852112,1.1962508862569996
564,망우3동공영주차장(구),중랑구,중랑구 망우3동,3,22,4757,10.79087675517971,-0.32268147863318214,-2.9857300504412496,0.8716735890780977,-4.218462662077927,-1.752997438804572,-2.99% ± 1.23%p,True,-1534.9957938580474,227,117,163,-5.124983794682515,0.3332980670293386,14.907079378763834,14.142723401387533,34.469815110851314,0.43246763380726666,하,0.014198760623185702,1.846025786700546
609,문래1동,영등포구,영등포구 도림동,3,28,5816,11.782175945502672,-0.35107628183662837,-2.979868664304433,0.43772200112835224,-3.59890105484924,-2.360836273759626,-2.98% ± 0.62%p,True,-2041.8596551618307,198,118,58,-4.724567533153037,0.5568138747268424,15.22634474436442,14.508220354715982,43.48679351737017,0.3501372143771069,하,0.0058613861368166376,1.9508104943003577
494,상암1 공영주차장(구),마포구,마포구 상암동 · 서대문구 북가좌1동 · 은평구 수색동 · 은평구 증산동,3,16,6162,11.566693334070072,-0.34369031646065257,-2.9687086570942705,0.639381051017222,-3.8729300109671896,-2.0644873032213513,-2.97% ± 0.90%p,True,-2117.819730030541,212,119,42,-4.348051946856088,0.2227312653187779,14.31288210550944,13.690888404846191,37.3159542621115,0.3835593217039053,하,0.011160007210162526,1.54972085056851
569,벤처빌딩 공영주차장(구),성북구,성북구 장위2동,3,28,6216,11.06417834333419,-0.3231586412234619,-2.9206767252155035,0.279958826030514,-3.316598293893906,-2.524755156537101,-2.92% ± 0.40%p,True,-2008.754113845039,180,120,63,-4.358021784473016,0.4102497046308826,14.855435053507486,14.20880381266276,36.547885049149656,0.40646497146223026,하,0.048031931878766976,1.3959728832212623
586,도화공영주차장(구),동작구,동작구 상도2동 · 동작구 상도3동 · 동작구 상도4동,3,29,5633,12.466348738707707,-0.36277766096205905,-2.9095870263319186,0.22655682737064012,-3.229986764247698,-2.5891872884161393,-2.91% ± 0.32%p,True,-2043.5265641992787,171,121,54,-4.789922984631361,0.12086835463921117,16.277847290039062,15.497867902119955,44.363766840948884,0.36691760977821647,하,0.011089698883584909,0.7202914418501267
240,구립서대문노인전문요양센터,서대문구,서대문구 홍3동 · 서대문구 홍은1동 · 종로구 부암동,3,15,3169,13.349202275492614,-0.3881685377044655,-2.907176814705321,0.47912061737582906,-3.584755689810789,-2.2295979395998535,-2.91% ± 0.68%p,True,-1230.1060959854512,198,122,212,-4.450248927921448,0.7576461142979647,18.106722513834637,17.29870859781901,43.27557919198536,0.4184050878558317,하,0.0024102116265973805,1.0599708713409923
620,압구정고가1,강남구,강남구 논현2동,3,18,2072,14.364464599557484,-0.4176934525420677,-2.9056056822875536,0.5448206564088983,-3.6760984436420294,-2.1351129209330777,-2.91% ± 0.77%p,True,-865.4608336671643,202,123,236,-4.175481137535443,0.9953930165752823,17.8608881632487,17.115448633829754,53.25913822061813,0.3353581894108501,하,0.001571132417767629,1.4510494321620038
400,법마을공영주차장(구),양천구,양천구 신정1동 · 양천구 신정4동,3,28,4807,12.176585512285653,-0.3532927119092181,-2.9012849218021635,0.07046831207008183,-3.0009421644492127,-2.8016276791551142,-2.90% ± 0.10%p,True,-1698.2780661476115,152,124,125,-5.047493022891523,0.322848811111446,16.716895421346027,15.873095194498697,40.686022008305315,0.41087564220295547,하,0.004320760485390096,1.0987180359961863
272,강동소방서,강동구,강동구 성내1동,3,22,5048,12.399370161447644,-0.3583550111070863,-2.88912915619086,0.4400721194327672,-3.511485115914952,-2.266773196466768,-2.89% ± 0.62%p,True,-1808.9760960685717,198,125,105,-4.944746648046877,0.3359210667466979,16.587526321411133,15.768049558003744,38.82107028441325,0.4272815303619041,하,0.012155765611303604,0.8913568383269501
533,문화회관 동측 공영주차장(구),양천구,양천구 신정6동,3,28,5521,12.125226083593077,-0.35009760415996344,-2.887478728181712,0.06867198784550022,-2.9845955847479386,-2.7903618716154854,-2.89% ± 0.10%p,True,-1932.8888725671582,152,126,77,-5.194089952251346,0.5652587032777975,16.701424916585285,15.834338506062826,41.6094479757968,0.4013853999288839,하,0.0016504280091478307,0.89079585139739
